Time Series 1,Time Series 2,Time Series 3,Time Series 4,Time Series 5,Time Series 6,Time Series 7,Time Series 8
9.998856828100527450e-01,-1.531657989817517863e-02,-7.179226447572107928e-01,-9.296868185712720001e-01,-9.836892673709084489e-01,-9.965844930066694030e-01,-9.994493547300394853e-01,-9.999609554370187947e-01
9.998734974599539083e-01,-1.610197929945917511e-02,-7.184692252087526709e-01,-9.299758700547674506e-01,-9.838302559364836553e-01,-9.966490513259391726e-01,-9.994751100508196817e-01,-9.999675881565792679e-01
9.998606951834216883e-01,-1.688736876574995632e-02,-7.190153623615601619e-01,-9.302643477389804794e-01,-9.839706374743778516e-01,-9.967129947082733477e-01,-9.995002486909746464e-01,-9.999736038916522407e-01
9.998472759883565431e-01,-1.767274781245850926e-02,-7.195610558786640354e-01,-9.305522514459181327e-01,-9.841104118979756565e-01,-9.967763231142203750e-01,-9.995247706349935646e-01,-9.999790026385281250e-01
9.998332398830382939e-01,-1.845811595500225499e-02,-7.201063054233700633e-01,-9.308395809979440605e-01,-9.842495791210361666e-01,-9.968390365047052892e-01,-9.995486758677462058e-01,-9.999837843938736981e-01
9.998185868761267914e-01,-1.924347270880565411e-02,-7.206511106592552451e-01,-9.311263362177730762e-01,-9.843881390576921797e-01,-9.969011348410341533e-01,-9.995719643744831462e-01,-9.999879491547398747e-01
9.998033169766631367e-01,-2.002881758929993261e-02,-7.211954712501731368e-01,-9.314125169284769301e-01,-9.845260916224510828e-01,-9.969626180848919494e-01,-9.995946361408348801e-01,-9.999914969185564884e-01
9.997874301940692376e-01,-2.081415011192444889e-02,-7.217393868602511864e-01,-9.316981229534808673e-01,-9.846634367301967394e-01,-9.970234861983432451e-01,-9.996166911528132637e-01,-9.999944276831346235e-01
9.997709265381466981e-01,-2.159946979212446633e-02,-7.222828571538905118e-01,-9.319831541165648492e-01,-9.848001742961852711e-01,-9.970837391438315267e-01,-9.996381293968102932e-01,-9.999967414466663929e-01
9.997538060190789277e-01,-2.238477614535492113e-02,-7.228258817957675664e-01,-9.322676102418621102e-01,-9.849363042360501641e-01,-9.971433768841818646e-01,-9.996589508595983276e-01,-9.999984382077239387e-01
9.997360686474290326e-01,-2.317006868707824352e-02,-7.233684604508342497e-01,-9.325514911538633767e-01,-9.850718264657972734e-01,-9.972023993825961385e-01,-9.996791555283298658e-01,-9.999995179652600985e-01
9.997177144341410360e-01,-2.395534693276528057e-02,-7.239105927843161314e-01,-9.328347966774119815e-01,-9.852067409018103739e-01,-9.972608066026575901e-01,-9.996987433905394349e-01,-9.999999807186089607e-01
9.996987433905393239e-01,-2.474061039789552177e-02,-7.244522784617162259e-01,-9.331175266377069732e-01,-9.853410474608452763e-01,-9.973185985083294902e-01,-9.997177144341408139e-01,-9.999998264674848647e-01
9.996791555283300879e-01,-2.552585859795851800e-02,-7.249935171488109953e-01,-9.333996808603035600e-01,-9.854747460600348230e-01,-9.973757750639522524e-01,-9.997360686474290326e-01,-9.999990552119825127e-01
9.996589508595983276e-01,-2.631109104845205660e-02,-7.255343085116544577e-01,-9.336812591711115550e-01,-9.856078366168867788e-01,-9.974323362342496502e-01,-9.997538060190787057e-01,-9.999976669525788564e-01
9.996381293968105153e-01,-2.709630726488427427e-02,-7.260746522165755223e-01,-9.339622613963942666e-01,-9.857403190492832756e-01,-9.974882819843217119e-01,-9.997709265381462540e-01,-9.999956616901297668e-01
9.996166911528132637e-01,-2.788150676277445159e-02,-7.266145479301797661e-01,-9.342426873627732720e-01,-9.858721932754815898e-01,-9.975436122796504934e-01,-9.997874301940690156e-01,-9.999930394258724764e-01
9.995946361408353242e-01,-2.866668905764890862e-02,-7.271539953193493222e-01,-9.345225368972247537e-01,-9.860034592141155851e-01,-9.975983270860967478e-01,-9.998033169766631367e-01,-9.999898001614251353e-01
9.995719643744832572e-01,-2.945185366504773569e-02,-7.276929940512425476e-01,-9.348018098270794995e-01,-9.861341167841927158e-01,-9.976524263699009243e-01,-9.998185868761265693e-01,-9.999859438987862559e-01
9.995486758677464278e-01,-3.023700010052090409e-02,-7.282315437932947999e-01,-9.350805059800250119e-01,-9.862641659050970233e-01,-9.977059100976839456e-01,-9.998332398830381829e-01,-9.999814706403348241e-01
9.995247706349932315e-01,-3.102212787962923754e-02,-7.287696442132185481e-01,-9.353586251841045085e-01,-9.863936064965885819e-01,-9.977587782364453206e-01,-9.998472759883570982e-01,-9.999763803888322977e-01
9.995002486909747574e-01,-3.180723651794573753e-02,-7.293072949790032622e-01,-9.356361672677173669e-01,-9.865224384788003897e-01,-9.978110307535663637e-01,-9.998606951834217993e-01,-9.999706731474177213e-01
9.994751100508201258e-01,-3.259232553105442798e-02,-7.298444957589166338e-01,-9.359131320596191239e-01,-9.866506617722440309e-01,-9.978626676168066423e-01,-9.998734974599535752e-01,-9.999643489196128332e-01
9.994493547300395964e-01,-3.337739443455234323e-02,-7.303812462215025780e-01,-9.361895193889208100e-01,-9.867782762978037914e-01,-9.979136887943053091e-01,-9.998856828100530780e-01,-9.999574077093202895e-01
9.994229827445250125e-01,-3.416244274404783843e-02,-7.309175460355841203e-01,-9.364653290850906142e-01,-9.869052819767416551e-01,-9.979640942545821014e-01,-9.998972512262022105e-01,-9.999498495208226645e-01
9.993959941105480249e-01,-3.494746997516347264e-02,-7.314533948702615085e-01,-9.367405609779521081e-01,-9.870316787306943063e-01,-9.980138839665376738e-01,-9.999082027012627938e-01,-9.999416743587833389e-01
9.993683888447604247e-01,-3.573247564353312228e-02,-7.319887923949141006e-01,-9.370152148976872430e-01,-9.871574664816749056e-01,-9.980630578994508229e-01,-9.999185372284777884e-01,-9.999328822282455009e-01
9.993401669641951424e-01,-3.651745926480527010e-02,-7.325237382791985885e-01,-9.372892906748313546e-01,-9.872826451520713142e-01,-9.981116160229810408e-01,-9.999282548014712946e-01,-9.999234731346355876e-01
9.993113284862641388e-01,-3.730242035464072931e-02,-7.330582321930517731e-01,-9.375627881402799346e-01,-9.874072146646472037e-01,-9.981595583071678490e-01,-9.999373554142467757e-01,-9.999134470837582889e-01
9.992818734287627347e-01,-3.808735842871618926e-02,-7.335922738066879001e-01,-9.378357071252837462e-01,-9.875311749425441654e-01,-9.982068847224304653e-01,-9.999458390611893899e-01,-9.999028040817997676e-01
9.992518018098632826e-01,-3.887227300272019098e-02,-7.341258627906005474e-01,-9.381080474614496012e-01,-9.876545259092768259e-01,-9.982535952395683587e-01,-9.999537057370642135e-01,-9.998915441353263267e-01
9.992211136481202738e-01,-3.965716359235750554e-02,-7.346589988155637352e-01,-9.383798089807428022e-01,-9.877772674887376203e-01,-9.982996898297609167e-01,-9.999609554370187947e-01,-9.998796672512857420e-01
9.991898089624694501e-01,-4.044202971334715652e-02,-7.351916815526301496e-01,-9.386509915154863659e-01,-9.878993996051943505e-01,-9.983451684645681112e-01,-9.999675881565790458e-01,-9.998671734370072617e-01
9.991578877722254726e-01,-4.122687088142345385e-02,-7.357239106731310319e-01,-9.389215948983581361e-01,-9.880209221832911837e-01,-9.983900311159283891e-01,-9.999736038916525738e-01,-9.998540627001973879e-01
9.991253500970833645e-01,-4.201168661233504326e-02,-7.362556858486802858e-01,-9.391916189623944478e-01,-9.881418351480476536e-01,-9.984342777561618920e-01,-9.999790026385277919e-01,-9.998403350489466490e-01
9.990921959571190669e-01,-4.279647642184773032e-02,-7.367870067511691490e-01,-9.394610635409899047e-01,-9.882621384248604368e-01,-9.984779083579692349e-01,-9.999837843938736981e-01,-9.998259904917256025e-01
9.990584253727891051e-01,-4.358123982574266947e-02,-7.373178730527705227e-01,-9.397299284678960474e-01,-9.883818319395013541e-01,-9.985209228944281756e-01,-9.999879491547396526e-01,-9.998110290373839470e-01
9.990240383649304778e-01,-4.436597633981676642e-02,-7.378482844259370843e-01,-9.399982135772220193e-01,-9.885009156181194800e-01,-9.985633213389997209e-01,-9.999914969185564884e-01,-9.997954506951535203e-01
9.989890349547597692e-01,-4.515068547988437125e-02,-7.383782405434032858e-01,-9.402659187034335675e-01,-9.886193893872390337e-01,-9.986051036655233526e-01,-9.999944276831347345e-01,-9.997792554746463001e-01
9.989534151638737036e-01,-4.593536676177700784e-02,-7.389077410781831334e-01,-9.405330436813569284e-01,-9.887372531737618209e-01,-9.986462698482199141e-01,-9.999967414466663929e-01,-9.997624433858542936e-01
9.989171790142509222e-01,-4.672001970134209703e-02,-7.394367857035741842e-01,-9.407995883461749420e-01,-9.888545069049653469e-01,-9.986868198616888348e-01,-9.999984382077237166e-01,-9.997450144391513138e-01
9.988803265282486521e-01,-4.750464381444573225e-02,-7.399653740931509960e-01,-9.410655525334260529e-01,-9.889711505085027055e-01,-9.987267536809109059e-01,-9.999995179652605426e-01,-9.997269686452907589e-01
9.988428577286044829e-01,-4.828923861697097947e-02,-7.404935059207736758e-01,-9.413309360790121927e-01,-9.890871839124050213e-01,-9.987660712812471697e-01,-9.999999807186087386e-01,-9.997083060154066114e-01
9.988047726384379210e-01,-4.907380362481927882e-02,-7.410211808605818851e-01,-9.415957388191884547e-01,-9.892026070450791186e-01,-9.988047726384378100e-01,-9.999998264674848647e-01,-9.996890265610143267e-01
9.987660712812466146e-01,-4.985833835391070834e-02,-7.415483985869992800e-01,-9.418599605905710881e-01,-9.893174198353078541e-01,-9.988428577286044829e-01,-9.999990552119828457e-01,-9.996691302940087231e-01
9.987267536809110169e-01,-5.064284232018383125e-02,-7.420751587747279610e-01,-9.421236012301333895e-01,-9.894316222122522264e-01,-9.988803265282482080e-01,-9.999976669525790784e-01,-9.996486172266674242e-01
9.986868198616885017e-01,-5.142731503959635520e-02,-7.426014610987559106e-01,-9.423866605752091452e-01,-9.895452141054478234e-01,-9.989171790142509222e-01,-9.999956616901295448e-01,-9.996274873716451959e-01
9.986462698482193590e-01,-5.221175602812451466e-02,-7.431273052343518870e-01,-9.426491384634885229e-01,-9.896581954448088192e-01,-9.989534151638738146e-01,-9.999930394258724764e-01,-9.996057407419799423e-01
9.986051036655235746e-01,-5.299616480176502081e-02,-7.436526908570675332e-01,-9.429110347330221797e-01,-9.897705661606245320e-01,-9.989890349547599913e-01,-9.999898001614249132e-01,-9.995833773510905962e-01
9.985633213389999430e-01,-5.378054087653436066e-02,-7.441776176427381539e-01,-9.431723492222183758e-01,-9.898823261835617560e-01,-9.990240383649304778e-01,-9.999859438987864779e-01,-9.995603972127736769e-01
9.985209228944279536e-01,-5.456488376846857502e-02,-7.447020852674808289e-01,-9.434330817698449723e-01,-9.899934754446644281e-01,-9.990584253727892161e-01,-9.999814706403348241e-01,-9.995368003412086200e-01
9.984779083579692349e-01,-5.534919299362542344e-02,-7.452260934076974097e-01,-9.436932322150293206e-01,-9.901040138753530728e-01,-9.990921959571194000e-01,-9.999763803888321867e-01,-9.995125867509555562e-01
9.984342777561621141e-01,-5.613346806808146988e-02,-7.457496417400717448e-01,-9.439528003972568193e-01,-9.902139414074242474e-01,-9.991253500970832535e-01,-9.999706731474177213e-01,-9.994877564569534245e-01
9.983900311159286112e-01,-5.691770850793585745e-02,-7.462727299415721216e-01,-9.442117861563730230e-01,-9.903232579730528728e-01,-9.991578877722253615e-01,-9.999643489196128332e-01,-9.994623094745235248e-01
9.983451684645681112e-01,-5.770191382930903862e-02,-7.467953576894524881e-01,-9.444701893325827546e-01,-9.904319635047900139e-01,-9.991898089624694501e-01,-9.999574077093204005e-01,-9.994362458193658538e-01
9.982996898297613608e-01,-5.848608354834243517e-02,-7.473175246612471234e-01,-9.447280097664495502e-01,-9.905400579355637669e-01,-9.992211136481208289e-01,-9.999498495208226645e-01,-9.994095655075622142e-01
9.982535952395683587e-01,-5.927021718120011051e-02,-7.478392305347775215e-01,-9.449852472988975460e-01,-9.906475411986787050e-01,-9.992518018098628385e-01,-9.999416743587831169e-01,-9.993822685555744378e-01
9.982068847224304653e-01,-6.005431424406799945e-02,-7.483604749881492824e-01,-9.452419017712099247e-01,-9.907544132278183202e-01,-9.992818734287625126e-01,-9.999328822282458340e-01,-9.993543549802458292e-01
9.981595583071678490e-01,-6.083837425315437308e-02,-7.488812576997508907e-01,-9.454979730250300252e-01,-9.908606739570420263e-01,-9.993113284862645829e-01,-9.999234731346355876e-01,-9.993258247987967247e-01
9.981116160229805967e-01,-6.162239672469110169e-02,-7.494015783482581572e-01,-9.457534609023594552e-01,-9.909663233207852695e-01,-9.993401669641943652e-01,-9.999134470837585109e-01,-9.992966780288327078e-01
9.980630578994506008e-01,-6.240638117493273185e-02,-7.499214366126313314e-01,-9.460083652455626435e-01,-9.910713612538631923e-01,-9.993683888447604247e-01,-9.999028040817997676e-01,-9.992669146883367270e-01
9.980138839665378958e-01,-6.319032712015774933e-02,-7.504408321721139918e-01,-9.462626858973615107e-01,-9.911757876914661924e-01,-9.993959941105480249e-01,-9.998915441353265487e-01,-9.992365347956728705e-01
9.979640942545825455e-01,-6.397423407666689987e-02,-7.509597647062380421e-01,-9.465164227008392439e-01,-9.912796025691633650e-01,-9.994229827445249015e-01,-9.998796672512856309e-01,-9.992055383695851445e-01
9.979136887943050871e-01,-6.475810156078677660e-02,-7.514782338948188256e-01,-9.467695754994392976e-01,-9.913828058228996154e-01,-9.994493547300390413e-01,-9.998671734370072617e-01,-9.991739254291994721e-01
9.978626676168061982e-01,-6.554192908886756486e-02,-7.519962394179592335e-01,-9.470221441369650606e-01,-9.914853973889983241e-01,-9.994751100508194597e-01,-9.998540627001972769e-01,-9.991416959940206954e-01
9.978110307535668078e-01,-6.632571617728456881e-02,-7.525137809560480395e-01,-9.472741284575814102e-01,-9.915873772041607914e-01,-9.995002486909747574e-01,-9.998403350489468711e-01,-9.991088500839343522e-01
9.977587782364453206e-01,-6.710946234243686526e-02,-7.530308581897585674e-01,-9.475255283058116040e-01,-9.916887452054639063e-01,-9.995247706349935646e-01,-9.998259904917256025e-01,-9.990753877192063426e-01
9.977059100976839456e-01,-6.789316710075013472e-02,-7.535474708000521327e-01,-9.477763435265412761e-01,-9.917895013303640317e-01,-9.995486758677462058e-01,-9.998110290373842801e-01,-9.990413089204840391e-01
9.976524263699008133e-01,-6.867682996867455203e-02,-7.540636184681767107e-01,-9.480265739650163281e-01,-9.918896455166937853e-01,-9.995719643744831462e-01,-9.997954506951536313e-01,-9.990066137087929565e-01
9.975983270860965257e-01,-6.946045046268778389e-02,-7.545793008756668252e-01,-9.482762194668435951e-01,-9.919891777026634827e-01,-9.995946361408349912e-01,-9.997792554746463001e-01,-9.989713021055414144e-01
9.975436122796507155e-01,-7.024402809929057578e-02,-7.550945177043443257e-01,-9.485252798779907346e-01,-9.920880978268616923e-01,-9.996166911528133747e-01,-9.997624433858544046e-01,-9.989353741325160962e-01
9.974882819843217119e-01,-7.102756239501326063e-02,-7.556092686363178323e-01,-9.487737550447858936e-01,-9.921864058282542365e-01,-9.996381293968102932e-01,-9.997450144391512028e-01,-9.988988298118848252e-01
9.974323362342495392e-01,-7.181105286641144281e-02,-7.561235533539838460e-01,-9.490216448139194849e-01,-9.922841016461849684e-01,-9.996589508595982165e-01,-9.997269686452907589e-01,-9.988616691661955649e-01
9.973757750639529185e-01,-7.259449903006788551e-02,-7.566373715400267486e-01,-9.492689490324417445e-01,-9.923811852203746620e-01,-9.996791555283300879e-01,-9.997083060154068335e-01,-9.988238922183768631e-01
9.973185985083291571e-01,-7.337790040259262181e-02,-7.571507228774173592e-01,-9.495156675477650632e-01,-9.924776564909221221e-01,-9.996987433905392129e-01,-9.996890265610138826e-01,-9.987854989917367421e-01
9.972608066026577012e-01,-7.416125650062389829e-02,-7.576636070494167097e-01,-9.497618002076628763e-01,-9.925735153983041847e-01,-9.997177144341408139e-01,-9.996691302940090562e-01,-9.987464895099644746e-01
9.972023993825958055e-01,-7.494456684082735631e-02,-7.581760237395728241e-01,-9.500073468602713289e-01,-9.926687618833766047e-01,-9.997360686474288105e-01,-9.996486172266674242e-01,-9.987068637971294738e-01
9.971433768841819756e-01,-7.572783093989728098e-02,-7.586879726317216077e-01,-9.502523073540856124e-01,-9.927633958873698372e-01,-9.997538060190789277e-01,-9.996274873716456399e-01,-9.986666218776800719e-01
9.970837391438314157e-01,-7.651104831455535216e-02,-7.591994534099881786e-01,-9.504966815379644052e-01,-9.928574173518962542e-01,-9.997709265381462540e-01,-9.996057407419798313e-01,-9.986257637764464068e-01
9.970234861983429120e-01,-7.729421848155373920e-02,-7.597104657587875343e-01,-9.507404692611280961e-01,-9.929508262189433720e-01,-9.997874301940687936e-01,-9.995833773510903741e-01,-9.985842895186376467e-01
9.969626180848920605e-01,-7.807734095767256133e-02,-7.602210093628223309e-01,-9.509836703731584517e-01,-9.930436224308769599e-01,-9.998033169766631367e-01,-9.995603972127736769e-01,-9.985421991298438771e-01
9.969011348410342643e-01,-7.886041525972177502e-02,-7.607310839070848818e-01,-9.512262847239990604e-01,-9.931358059304424835e-01,-9.998185868761264583e-01,-9.995368003412088420e-01,-9.984994926360347689e-01
9.968390365047052892e-01,-7.964344090454153480e-02,-7.612406890768573797e-01,-9.514683121639561092e-01,-9.932273766607616627e-01,-9.998332398830385159e-01,-9.995125867509552231e-01,-9.984561700635605774e-01
9.967763231142205971e-01,-8.042641740900058345e-02,-7.617498245577102312e-01,-9.517097525436964967e-01,-9.933183345653344709e-01,-9.998472759883568761e-01,-9.994877564569534245e-01,-9.984122314391513653e-01
9.967129947082733477e-01,-8.120934428999959653e-02,-7.622584900355057203e-01,-9.519506057142519406e-01,-9.934086795880403553e-01,-9.998606951834216883e-01,-9.994623094745238578e-01,-9.983676767899177795e-01
9.966490513259391726e-01,-8.199222106446893421e-02,-7.627666851963936789e-01,-9.521908715270145374e-01,-9.934984116731355730e-01,-9.998734974599533532e-01,-9.994362458193659648e-01,-9.983225061433508296e-01
9.965844930066699581e-01,-8.277504724937086167e-02,-7.632744097268155947e-01,-9.524305498337384268e-01,-9.935875307652546340e-01,-9.998856828100531891e-01,-9.994095655075624363e-01,-9.982767195273194449e-01
9.965193197902988409e-01,-8.355782236169642663e-02,-7.637816633135038336e-01,-9.526696404865417911e-01,-9.936760368094117446e-01,-9.998972512262020995e-01,-9.993822685555744378e-01,-9.982303169700749157e-01
9.964535317170384321e-01,-8.434054591847126026e-02,-7.642884456434805296e-01,-9.529081433379047450e-01,-9.937639297509975878e-01,-9.999082027012624607e-01,-9.993543549802454962e-01,-9.981832985002486724e-01
9.963871288274807059e-01,-8.512321743675067831e-02,-7.647947564040582513e-01,-9.531460582406693360e-01,-9.938512095357816545e-01,-9.999185372284777884e-01,-9.993258247987976128e-01,-9.981356641468503987e-01
9.963201111625947792e-01,-8.590583643362333099e-02,-7.653005952828416669e-01,-9.533833850480414318e-01,-9.939378761099126880e-01,-9.999282548014709615e-01,-9.992966780288325968e-01,-9.980874139392696964e-01
9.962524787637324630e-01,-8.668840242620991232e-02,-7.658059619677253238e-01,-9.536201236135888326e-01,-9.940239294199161302e-01,-9.999373554142468867e-01,-9.992669146883370601e-01,-9.980385479072797494e-01
9.961842316726229329e-01,-8.747091493166306297e-02,-7.663108561468959801e-01,-9.538562737912434919e-01,-9.941093694126972302e-01,-9.999458390611893899e-01,-9.992365347956729815e-01,-9.979890660810292191e-01
9.961153699313745058e-01,-8.825337346716946585e-02,-7.668152775088316053e-01,-9.540918354352994069e-01,-9.941941960355387131e-01,-9.999537057370644355e-01,-9.992055383695855886e-01,-9.979389684910495717e-01
9.960458935824755278e-01,-8.903577754994881910e-02,-7.673192257423021578e-01,-9.543268084004135066e-01,-9.942784092361028891e-01,-9.999609554370185727e-01,-9.991739254291992500e-01,-9.978882551682496382e-01
9.959758026687925980e-01,-8.981812669725383613e-02,-7.678227005363686963e-01,-9.545611925416067622e-01,-9.943620089624292113e-01,-9.999675881565788238e-01,-9.991416959940208065e-01,-9.978369261439216098e-01
9.959050972335729002e-01,-9.060042042637206361e-02,-7.683257015803856005e-01,-9.547949877142635211e-01,-9.944449951629362738e-01,-9.999736038916522407e-01,-9.991088500839341302e-01,-9.977849814497352643e-01
9.958337773204423149e-01,-9.138265825462452141e-02,-7.688282285639989055e-01,-9.550281937741312843e-01,-9.945273677864215900e-01,-9.999790026385277919e-01,-9.990753877192066756e-01,-9.977324211177401869e-01
9.957618429734044208e-01,-9.216483969936689613e-02,-7.693302811771475236e-01,-9.552608105773197078e-01,-9.946091267820607040e-01,-9.999837843938735871e-01,-9.990413089204838171e-01,-9.976792451803665474e-01
9.956892942368438248e-01,-9.294696427798976313e-02,-7.698318591100615782e-01,-9.554928379803037108e-01,-9.946902720994078573e-01,-9.999879491547398747e-01,-9.990066137087931786e-01,-9.976254536704243225e-01
9.956161311555227211e-01,-9.372903150791887794e-02,-7.703329620532660682e-01,-9.557242758399215887e-01,-9.947708036883959881e-01,-9.999914969185564884e-01,-9.989713021055413034e-01,-9.975710466211026306e-01
9.955423537745844431e-01,-9.451104090661556489e-02,-7.708335896975787582e-01,-9.559551240133753458e-01,-9.948507214993373982e-01,-9.999944276831348455e-01,-9.989353741325160962e-01,-9.975160240659716182e-01
9.954679621395482458e-01,-9.529299199157606481e-02,-7.713337417341095126e-01,-9.561853823582299183e-01,-9.949300254829213097e-01,-9.999967414466663929e-01,-9.988988298118851583e-01,-9.974603860389799070e-01
9.953929562963148570e-01,-9.607488428033286731e-02,-7.718334178542616275e-01,-9.564150507324150619e-01,-9.950087155902176406e-01,-9.999984382077239387e-01,-9.988616691661955649e-01,-9.974041325744568143e-01
9.953173362911641453e-01,-9.685671729045572387e-02,-7.723326177497342737e-01,-9.566441289942255732e-01,-9.950867917726741174e-01,-9.999995179652603206e-01,-9.988238922183766411e-01,-9.973472637071106872e-01
9.952411021707523453e-01,-9.763849053954908042e-02,-7.728313411125172783e-01,-9.568726170023169608e-01,-9.951642539821171640e-01,-9.999999807186092937e-01,-9.987854989917368531e-01,-9.972897794720297915e-01
9.951642539821168310e-01,-9.842020354525601866e-02,-7.733295876348967868e-01,-9.571005146157124388e-01,-9.952411021707519012e-01,-9.999998264674846427e-01,-9.987464895099644746e-01,-9.972316799046818669e-01
9.950867917726741174e-01,-9.920185582525579970e-02,-7.738273570094527098e-01,-9.573278216937984864e-01,-9.953173362911638122e-01,-9.999990552119827347e-01,-9.987068637971294738e-01,-9.971729650409156820e-01
9.950087155902174185e-01,-9.998344689726576529e-02,-7.743246489290593892e-01,-9.575545380963246256e-01,-9.953929562963149680e-01,-9.999976669525790784e-01,-9.986666218776801829e-01,-9.971136349169575919e-01
9.949300254829213097e-01,-1.007649762790404635e-01,-7.748214630868840436e-01,-9.577806636834061971e-01,-9.954679621395481348e-01,-9.999956616901295448e-01,-9.986257637764465178e-01,-9.970536895694147583e-01
9.948507214993373982e-01,-1.015464434883732031e-01,-7.753177991763917642e-01,-9.580061983155234717e-01,-9.955423537745842211e-01,-9.999930394258724764e-01,-9.985842895186376467e-01,-9.969931290352740394e-01
9.947708036883959881e-01,-1.023278480430947768e-01,-7.758136568913396314e-01,-9.582311418535189862e-01,-9.956161311555228322e-01,-9.999898001614248022e-01,-9.985421991298438771e-01,-9.969319533519017673e-01
9.946902720994078573e-01,-1.031091894610750570e-01,-7.763090359257822648e-01,-9.584554941586033161e-01,-9.956892942368438248e-01,-9.999859438987863669e-01,-9.984994926360344358e-01,-9.968701625570427494e-01
9.946091267820608151e-01,-1.038904672602228019e-01,-7.768039359740676053e-01,-9.586792550923489697e-01,-9.957618429734045318e-01,-9.999814706403348241e-01,-9.984561700635606885e-01,-9.968077566888228214e-01
9.945273677864218120e-01,-1.046716809584866126e-01,-7.772983567308412445e-01,-9.589024245166947180e-01,-9.958337773204423149e-01,-9.999763803888321867e-01,-9.984122314391513653e-01,-9.967447357857461832e-01
9.944449951629367179e-01,-1.054528300738538232e-01,-7.777922978910422058e-01,-9.591250022939438180e-01,-9.959050972335733443e-01,-9.999706731474179433e-01,-9.983676767899177795e-01,-9.966810998866975080e-01
9.943620089624292113e-01,-1.062339141243521662e-01,-7.782857591499074967e-01,-9.593469882867649012e-01,-9.959758026687928201e-01,-9.999643489196130552e-01,-9.983225061433509406e-01,-9.966168490309404993e-01
9.942784092361031112e-01,-1.070149326280484814e-01,-7.787787402029682227e-01,-9.595683823581921956e-01,-9.960458935824754167e-01,-9.999574077093207336e-01,-9.982767195273193339e-01,-9.965519832581177795e-01
9.941941960355389352e-01,-1.077958851030518944e-01,-7.792712407460543611e-01,-9.597891843716231941e-01,-9.961153699313746168e-01,-9.999498495208224425e-01,-9.982303169700749157e-01,-9.964865026082521116e-01
9.941093694126972302e-01,-1.085767710675104442e-01,-7.797632604752900987e-01,-9.600093941908237616e-01,-9.961842316726231550e-01,-9.999416743587833389e-01,-9.981832985002484504e-01,-9.964204071217448444e-01
9.940239294199161302e-01,-1.093575900396144829e-01,-7.802547990870967176e-01,-9.602290116799222508e-01,-9.962524787637324630e-01,-9.999328822282455009e-01,-9.981356641468501767e-01,-9.963536968393780224e-01
9.939378761099126880e-01,-1.101383415375949554e-01,-7.807458562781929290e-01,-9.604480367034139432e-01,-9.963201111625947792e-01,-9.999234731346355876e-01,-9.980874139392701405e-01,-9.962863718023119430e-01
9.938512095357819875e-01,-1.109190250797251476e-01,-7.812364317455940954e-01,-9.606664691261604938e-01,-9.963871288274801508e-01,-9.999134470837585109e-01,-9.980385479072797494e-01,-9.962184320520854897e-01
9.937639297509976988e-01,-1.116996401843190351e-01,-7.817265251866134523e-01,-9.608843088133860455e-01,-9.964535317170386541e-01,-9.999028040817996565e-01,-9.979890660810295522e-01,-9.961498776306195735e-01
9.936760368094116336e-01,-1.124801863697338783e-01,-7.822161362988609978e-01,-9.611015556306841123e-01,-9.965193197902988409e-01,-9.998915441353265487e-01,-9.979389684910495717e-01,-9.960807085802108052e-01
9.935875307652549671e-01,-1.132606631543692927e-01,-7.827052647802437146e-01,-9.613182094440116954e-01,-9.965844930066694030e-01,-9.998796672512858530e-01,-9.978882551682496382e-01,-9.960109249435380452e-01
9.934984116731356840e-01,-1.140410700566678176e-01,-7.831939103289687898e-01,-9.615342701196932795e-01,-9.966490513259392836e-01,-9.998671734370069286e-01,-9.978369261439216098e-01,-9.959405267636575187e-01
9.934086795880398002e-01,-1.148214065951146390e-01,-7.836820726435376194e-01,-9.617497375244172808e-01,-9.967129947082732366e-01,-9.998540627001972769e-01,-9.977849814497353753e-01,-9.958695140840048143e-01
9.933183345653340268e-01,-1.156016722882384912e-01,-7.841697514227534693e-01,-9.619646115252399321e-01,-9.967763231142200420e-01,-9.998403350489466490e-01,-9.977324211177399649e-01,-9.957978869483968820e-01
9.932273766607614407e-01,-1.163818666546121705e-01,-7.846569463657158128e-01,-9.621788919895839509e-01,-9.968390365047055113e-01,-9.998259904917256025e-01,-9.976792451803667694e-01,-9.957256454010260383e-01
9.931358059304423724e-01,-1.171619892128518414e-01,-7.851436571718235502e-01,-9.623925787852358749e-01,-9.969011348410340423e-01,-9.998110290373842801e-01,-9.976254536704241005e-01,-9.956527894864659611e-01
9.930436224308774040e-01,-1.179420394816189654e-01,-7.856298835407724557e-01,-9.626056717803501694e-01,-9.969626180848919494e-01,-9.997954506951539644e-01,-9.975710466211028526e-01,-9.955793192496696919e-01
9.929508262189432610e-01,-1.187220169796190106e-01,-7.861156251725610611e-01,-9.628181708434481179e-01,-9.970234861983431340e-01,-9.997792554746463001e-01,-9.975160240659718403e-01,-9.955052347359687470e-01
9.928574173518962542e-01,-1.195019212256017982e-01,-7.866008817674824405e-01,-9.630300758434164887e-01,-9.970837391438313047e-01,-9.997624433858546267e-01,-9.974603860389799070e-01,-9.954305359910727846e-01
9.927633958873702813e-01,-1.202817517383633766e-01,-7.870856530261325368e-01,-9.632413866495089794e-01,-9.971433768841818646e-01,-9.997450144391512028e-01,-9.974041325744568143e-01,-9.953552230610719365e-01
